timestamp,open,high,low,close,volume
2022-03-24,80.55411128838058,80.55411128838058,79.76688855988054,80.46275102792359,157485
2022-03-25,80.31934435278275,80.38383321909828,79.94202938993786,80.31712014323331,113798
2022-03-26,80.18847968367218,80.18847968367218,79.96017468945828,80.07979195913676,119074
2022-03-27,78.73464412878985,78.83681002166975,78.33860636922577,78.75269740991514,93725
2022-03-28,79.18667534731638,79.18667534731638,78.6068920073083,78.73908838562619,82655
2022-03-29,78.45195819996572,79.05359684783701,77.43476584835308,78.2169197766738,86875
2022-03-30,79.59718507059918,79.59718507059918,79.3702103167705,79.59711959642955,90156
2022-03-31,80.26037290610887,80.66790495860468,80.16276217905548,80.38071094339094,112166
2022-04-01,79.84903564538024,80.40484433892338,79.84903564538024,80.3516060022701,48295
2022-04-02,81.12346810865714,81.25082584194936,80.3107142707188,81.16124013085533,128694
2022-04-03,80.79170211411285,81.11667372325093,80.45365978530548,80.7485295185036,148025
2022-04-04,82.29589827562012,82.29589827562012,81.12737258517596,82.03300341949752,143683
2022-04-05,81.97477973173498,82.35142457357348,81.97477973173498,82.02635955587016,141662
2022-04-06,82.89171761670481,82.89171761670481,82.68961275991172,82.74730029729123,180667
2022-04-07,81.09927105223882,81.43649070205193,80.38310119909296,81.16044437505148,85201
2022-04-08,81.76080774376791,82.4157024377522,81.44538363361046,81.58359425598518,134750
2022-04-09,79.53855785050662,80.4619878543542,79.53855785050662,79.5435864942855,186355
2022-04-10,77.18400135528009,77.71598023792512,76.92289756242538,77.15182201353402,199800
2022-04-11,76.72106511777793,76.91615091138476,76.19113123800693,76.80026125240613,102764
2022-04-12,75.92563110777043,76.72104594323828,75.74655234076995,75.77050704049012,136323
2022-04-13,75.97797974562938,76.25490578931307,75.56241298529959,75.95719209551105,143778
2022-04-14,78.35481995800289,78.64514979666892,78.35481995800289,78.55831923028883,61135
2022-04-15,77.66503567744641,77.66503567744641,77.46940983776503,77.58432593158815,113646
2022-04-16,77.0217604758923,77.06957493415582,76.83178488000944,76.86158966849587,37968
2022-04-17,77.18069308228894,77.18069308228894,77.08771636747399,77.09876997142482,118223
2022-04-18,77.88492282209052,77.88492282209052,77.31530122972852,77.67104417948006,23470
2022-04-19,77.72165314997602,77.75431578504958,76.99569750859659,77.46579120818315,66562
2022-04-20,77.22181872299899,77.38061286988214,76.69183647398157,77.22687206389128,60963
2022-04-21,77.7270347904185,78.21705770369593,77.58789069125567,78.04490955442282,147192
2022-04-22,78.32912469485586,79.12871652766847,78.28057748100463,78.65593118637749,32634
2022-04-23,77.4649689197544,77.4649689197544,77.40973493517235,77.4457662906462,129607
2022-04-24,77.51870453238783,77.69965573715795,77.05778673957914,77.35383702611436,139850
2022-04-25,77.4184810811411,77.46473706898973,77.30717084948154,77.39479146091315,62670
2022-04-26,76.08091306708472,76.57707673795474,76.00016744933863,76.1802479025793,141006
2022-04-27,76.48498664278529,76.61767194886119,76.19360922117164,76.47774639558551,127828
2022-04-28,75.50544964891196,75.69036715198357,75.39152210243023,75.49983377269768,126291
2022-04-29,76.5313658868503,76.7451603042288,76.2287302077895,76.60876188947604,27965
2022-04-30,76.66945331284847,76.85330529560262,76.61643268212771,76.83057276937933,82734
2022-05-01,76.98254283677771,76.98254283677771,76.84332977245337,76.93356376401104,72274
2022-05-02,76.30681560515674,76.37188750425193,75.65656205470357,76.25452941353123,98141
2022-05-03,75.98064229409371,76.40789805375334,75.82834956472385,76.11898198415719,175747
2022-05-04,73.81524627924877,74.27229718252191,73.81524627924877,73.87182332435704,59293
2022-05-05,72.47780154598618,73.11558942822597,72.47780154598618,72.6287146376101,74006
2022-05-06,73.03752388065585,73.03752388065585,72.60097246747422,73.025081114197,184540
2022-05-07,70.89125054394984,70.99510747798641,70.48576899780417,70.73032835565867,90305
2022-05-08,71.5873445292786,71.80946742906842,70.62551760114488,71.63426931925636,13014
2022-05-09,69.7932467852778,70.0186314399322,69.76850554483144,69.78242129299707,147913
2022-05-10,70.51444872177734,70.63557575717527,70.06556867113235,70.57903965293748,70912
2022-05-11,69.45796240823255,69.9397072235725,69.31790096161613,69.68957633534419,135453
2022-05-12,70.78400635154011,70.91131660653326,69.63115914607049,70.50866587115296,118832
2022-05-13,70.72627694347096,70.92340332955698,70.4641349456833,70.64729990790232,96949
2022-05-14,69.55021242187632,69.82177378795771,69.0115858330895,69.03732956073767,44324
2022-05-15,70.25480057193377,70.60019643670876,70.25480057193377,70.34309296206402,180954
2022-05-16,71.85121479510453,72.6027441261771,71.75478908722721,71.88087285079668,172310
2022-05-17,71.82427104739668,71.82427104739668,71.57853096261879,71.80995614534073,75699
2022-05-18,71.4629284981954,71.89424385291083,71.05524105178726,71.51551272351868,101282
2022-05-19,71.04721158765672,71.57529326133084,70.9919896183069,71.3442236609871,136216
2022-05-20,70.10810653838406,70.77846448046185,69.75575217683014,70.30824661653426,80407
2022-05-21,71.49804480411176,71.74885750916926,71.14353455970605,71.4764410357334,124511
2022-05-22,70.96977571268481,71.52724147460825,70.79852140089875,70.89674483497821,21935
2022-05-23,70.82222104119182,70.95514767291542,70.43194589861731,70.84232722570204,180713
2022-05-24,70.00578009577872,70.00578009577872,69.7547034346382,70.0043384640128,63424
2022-05-25,69.55654312720544,69.71618794527281,69.02454740873102,69.34999826135952,96994
2022-05-26,68.09938030340767,68.86784374590462,67.79472931271594,68.03350091786345,122032
2022-05-27,69.33410748245566,69.77796185035146,69.16825078178341,69.32851435491702,54347
2022-05-28,69.15076295500285,69.21667514872404,69.15076295500285,69.16845945673778,63431
2022-05-29,70.29393383266368,70.3023808326197,69.7754704406218,70.17792443256278,104428
2022-05-30,70.38560323732001,70.40852239877685,69.7385783891957,70.19195222270504,18577
2022-05-31,69.47725332837993,69.6774280087959,69.30252743453221,69.46462365642125,71865
2022-06-01,69.21837874895958,69.49098052079721,68.91423837819303,69.12506028392043,120115
2022-06-02,68.47991242724588,68.56458016202045,68.35526014906831,68.54660412920603,36947
2022-06-03,68.39495049617027,68.87946748191756,68.39495049617027,68.55478815604322,67744
2022-06-04,67.9652720375629,68.19092660128493,67.65245858465188,68.16997714278112,192847
2022-06-05,67.89659758331756,67.89659758331756,67.69845804143236,67.86398112246029,170814
2022-06-06,66.56420128392799,67.25316058476542,66.19022555448596,66.47505763033081,46308
2022-06-07,65.95484473286959,65.95484473286959,65.49032392258654,65.67537957568481,141440
2022-06-08,67.3365553634526,67.36622218156327,66.72161622223693,67.32522484542014,122468
2022-06-09,66.7055166128085,66.7055166128085,66.0176448806412,66.65076204882034,147080
2022-06-10,65.74865660429104,65.74865660429104,65.18464236785006,65.60520736317011,52143
2022-06-11,66.13472024833513,66.28309863748365,65.85194483001894,65.93800407129622,179134
2022-06-12,67.25016560914068,67.50984685399236,67.25016560914068,67.34468955823993,107173
2022-06-13,65.85529506393009,66.16238090919684,65.57237643882289,65.89177917622871,163901
2022-06-14,65.71157578420862,66.2248616389085,65.07226734565467,65.68600302649008,154626
2022-06-15,64.94194851920291,65.36751372639985,64.94194851920291,65.06619073416078,72558
2022-06-16,63.46011719226361,63.5399214184701,63.15218155917443,63.369950273411376,11140
2022-06-17,64.08702263509032,64.08702263509032,63.91408449561315,64.07239905769282,118110
2022-06-18,63.95747531266323,64.37506348130421,63.5783802870988,64.0498713973729,80393
2022-06-19,64.23805234415819,64.23805234415819,63.65958102547275,64.11854580158652,59186
2022-06-20,63.34376140241865,63.40903305036898,63.31285452928426,63.3990562744286,35631
2022-06-21,63.7941618525089,63.99378487604707,63.75390622162897,63.8330281190253,48291
2022-06-22,63.27347380575405,63.50660125478647,63.094137401841195,63.31873635188606,157081
2022-06-23,63.04890161087019,63.262272922535345,62.93446383084014,63.183154957682305,49113
2022-06-24,62.21938503325233,62.7064872353771,61.79035957339218,62.14148605228286,152802
2022-06-25,61.021871720125255,61.36948336990939,60.85212631625466,61.0182058902093,31094
2022-06-26,62.563184036941685,62.756445870168484,62.25102506754711,62.25290834716657,182015
2022-06-27,61.89373458363772,62.45710311708907,61.7263850127099,61.781173623032174,55420
2022-06-28,62.152165367457414,62.15687786819533,61.613211617303165,62.052071128078865,164055
2022-06-29,61.97940785175456,62.08860165927028,61.93819342878869,62.02062760050603,52692
2022-06-30,61.350181585339115,61.72690216946219,61.336428868001,61.61158092534815,49638
2022-07-01,61.12750289399821,61.390990257566756,61.09504154192709,61.1439206601191,137788
2022-07-02,61.56709429989769,61.743396175320754,61.14907200014875,61.724545951925656,28661
2022-07-03,61.44721366454531,61.44721366454531,61.253663404232036,61.445688151984015,57781
2022-07-04,61.300664167993055,61.33143474315464,61.210282120067134,61.30626318695971,126953
2022-07-05,61.63316494623502,61.9024708554138,60.82845777657618,61.32670140254463,18865
2022-07-06,62.464581822174694,62.464581822174694,61.977052798335976,62.41857819778384,61787
2022-07-07,63.21705325736001,63.328601808280816,62.52717376022969,63.05898909920239,90104
2022-07-08,63.46581150216741,63.59561765980879,63.191713752584995,63.42192534101368,124858
2022-07-09,62.92741236685306,62.959413376213945,62.64747481001477,62.88804338239532,48179
2022-07-10,61.71854334461788,61.7951602658343,61.57854258736589,61.59782278570526,116314
2022-07-11,62.6543841332813,62.76159479194642,62.287113423879134,62.48143511782358,140976
2022-07-12,63.36490091503338,63.55115496369915,63.36490091503338,63.39380739508652,78861
2022-07-13,63.353573125369316,63.552410641518605,62.81679636713358,63.260147880034225,52125
2022-07-14,64.15071889327508,64.15071889327508,63.558021027537734,63.77643808669984,58347
2022-07-15,64.51103875683943,64.89512856033171,64.41839490403744,64.5284014190158,115824
2022-07-16,65.28787264456903,65.791985731802,65.07453836102067,65.33796270304228,10524
2022-07-17,66.1096288526198,66.29550687028497,65.95756062408067,66.24725154221042,43445
2022-07-18,65.51011449227643,65.85332983371521,65.45860321192097,65.79604387809152,31247
2022-07-19,67.54841646147767,67.58601454365312,66.92705434171164,67.30835050841952,101604
2022-07-20,66.07353519938226,66.5128257148378,65.60309764950894,66.06145280707008,165134
2022-07-21,66.98104957100992,66.9909714258944,66.44961398443762,66.92089552892956,174771
2022-07-22,67.59740007007035,67.59740007007035,67.25981740039343,67.41855247380009,135578
2022-07-23,68.43379443300161,68.43379443300161,67.4303816332829,68.30783851833375,67624
2022-07-24,70.07320306590468,70.87229039690332,69.9108139374681,70.260492086478,18901
2022-07-25,72.06979427010357,72.16240256724983,71.50070069411633,71.84250788568872,110167
2022-07-26,70.62619738850209,70.62619738850209,70.53029649644319,70.61896108846769,47490
2022-07-27,68.93518149971969,69.15850427285831,68.47325669979638,68.85264252886081,93337
2022-07-28,69.80187289722329,70.04653890235063,69.60507529686626,69.7015071752242,123761
2022-07-29,68.64389091542375,68.67589791798905,68.56837982754159,68.6483265275674,23302
2022-07-30,68.70051313436794,68.70051313436794,68.39852004499976,68.6355535784461,27888
2022-07-31,69.63413012186484,69.79423273368774,68.83460922025364,69.50554867037458,13927
2022-08-01,67.88330811174905,67.9491334434767,67.1664130254449,67.8127090232115,183767
2022-08-02,65.78139474633966,65.78139474633966,65.5748946947249,65.70006529234819,170069
2022-08-03,66.13400158000474,66.15591124755494,65.8467720213659,65.95610233422077,46146
2022-08-04,66.09166286667525,66.57808666595717,65.80875632828739,66.0000297599451,74667
2022-08-05,65.76777709289675,65.76777709289675,65.70797827233133,65.75713267109732,124864
2022-08-06,66.1422459175467,66.2877460231484,65.50644192724565,65.79515269183796,140353
2022-08-07,65.05116812441585,65.23091086627244,64.90174213887441,64.9513439004125,83975
2022-08-08,63.476827263886676,63.95631718653277,63.36091644208699,63.49340346749338,88411
2022-08-09,63.17254924789868,63.71397342498868,63.11545196696956,63.334879435736426,144825
2022-08-10,62.35453653819886,62.825793530140416,61.78424008091039,62.41842879160221,169278
2022-08-11,60.707223864593225,60.967504023796955,60.448332935432916,60.89848789734156,35035
2022-08-12,61.38250623033105,61.82857846497631,60.66316403156558,61.36217243695331,47053
2022-08-13,61.35347357396361,61.506041993276185,61.0050435905685,61.30568515438907,152074
2022-08-14,61.368047406518734,62.06936875102478,61.368047406518734,61.680664949431076,101927
2022-08-15,60.775967087438744,60.88146893098579,60.34420648498948,60.77211723701025,44796
2022-08-16,60.29288011268326,60.3785831722126,60.13956152342368,60.175193773541594,114193
2022-08-17,59.3102590067043,59.38015180224646,59.03946238409562,59.28015279052533,20052
2022-08-18,58.32991022362362,58.580211475180306,58.32522296460287,58.49696838501776,160778
2022-08-19,58.85641250412676,58.85641250412676,58.385007577661526,58.66868147961749,75960
2022-08-20,57.8629942830623,58.32641698254409,57.75060508950549,57.98367062382973,15594
2022-08-21,58.25626883472844,58.64759175383125,58.25626883472844,58.29418958183452,187290
2022-08-22,58.402517716362375,58.9393109601782,58.03289670165809,58.592034842290694,78864
2022-08-23,60.39704690671944,60.81051417064383,60.3513733690159,60.3992192150848,162972
2022-08-24,59.32531642683737,59.34606547838804,59.12383586013614,59.15045852324621,100283
2022-08-25,60.15356362587429,60.402365233115674,59.73228748825395,59.94352553745451,17980
2022-08-26,59.901200766759224,59.90231579255254,59.64764282265563,59.86311615813287,121877
2022-08-27,59.6366012290368,59.94446106202937,59.28600258423938,59.850519533166235,27120
2022-08-28,58.447924223981225,58.67512980868913,58.208713857978616,58.56294479714921,36878
2022-08-29,58.003787790967756,58.42507731688077,57.85456241703072,58.16008228535815,190368
2022-08-30,58.78092944801613,58.91800059969718,58.574178014701396,58.812075942259,113282
2022-08-31,58.42703583864992,59.0112490091324,58.387270757373706,58.739360068505455,58082
2022-09-01,58.83071250200523,59.23552176876549,58.192852559241466,58.81081972831649,141756
2022-09-02,58.66849386383085,58.74990794083334,58.45766614929884,58.55491879942944,119381
2022-09-03,59.55144404187689,59.643150358551786,59.36415574818534,59.577837027438086,149277
2022-09-04,59.64109054786399,59.83461849670941,59.43127496931624,59.55865078094051,136536
2022-09-05,57.462870902465866,57.93107420592302,57.31813320370673,57.624931890060225,52625
2022-09-06,56.78111091321694,57.127062751357464,56.770026531724525,57.029816702413804,84948
2022-09-07,55.26459180056251,56.05064744900014,54.96799090062391,55.370240924623495,93751
2022-09-08,52.912677507299506,52.912677507299506,52.36102998674729,52.73454300260778,43078
2022-09-09,52.436308900739064,52.436308900739064,52.29850961490197,52.31687493463949,66613
2022-09-10,53.30091784303189,53.636580600318304,53.201494795437476,53.373927265366916,129444
2022-09-11,53.46472367993351,53.46472367993351,53.211439319183015,53.41166521699989,83652
2022-09-12,52.42943957098336,52.79330061585276,52.0726356698955,52.48046401022268,73863
2022-09-13,51.87059616447177,51.87059616447177,51.473101048332026,51.74513863082477,78973
2022-09-14,52.70649603736946,52.928810503537534,52.31934321827313,52.63017827495244,42550
2022-09-15,52.683346386106955,53.2897067536018,52.65578893792612,52.75476426178045,189572
2022-09-16,52.911923956469344,52.911923956469344,52.59009965909821,52.79276076876569,138990
2022-09-17,52.723361727251735,53.07563903052443,52.723361727251735,52.75044180796271,12544
2022-09-18,52.72426866972534,52.84355904036922,52.72426866972534,52.7808350218664,160405
2022-09-19,53.189875806023196,53.53605689255829,53.15858108105972,53.42235206884204,190067
2022-09-20,53.90877139633812,54.056878470286925,53.43676699930845,53.86698386127583,165976
2022-09-21,54.03293816129408,54.25514326180192,53.78699518050854,54.04155655402968,16288
2022-09-22,53.19045295478845,53.33239456761487,52.81641379902972,53.20276086990277,53432
2022-09-23,53.54629514900997,53.85962160168766,53.08612590508116,53.6122143899511,24804
2022-09-24,53.112153007119545,53.112153007119545,52.89227719773615,53.06476859156535,11746
2022-09-25,53.87406942678524,54.15050716568772,53.62276103539007,53.94262067289031,49144
2022-09-26,52.809048200705384,53.09163511849773,52.78714154045942,52.923905635961724,188032
2022-09-27,52.90207628788978,52.90207628788978,52.79439299119946,52.81476672981075,64498
2022-09-28,52.83362362968132,52.83362362968132,52.73427513330085,52.80893765889639,118192
2022-09-29,51.822624843884064,52.501101293118275,51.490104898478066,51.76999668963362,172969
2022-09-30,52.86166094947783,53.31282274710518,52.86166094947783,53.12461295302564,191096
2022-10-01,54.274822127972925,54.67701729143757,54.274822127972925,54.30120635289401,169822
2022-10-02,53.93903265937285,53.93903265937285,53.83855699633252,53.92491881260181,19934
2022-10-03,54.55567136904712,54.587346862085525,54.26267092347003,54.55277076944248,187553
2022-10-04,55.061485356897954,55.061485356897954,54.75748734993904,54.86351991580136,113165
2022-10-05,52.68485272066556,52.990107519524344,52.68485272066556,52.754298294425936,84046
2022-10-06,53.06058099180427,53.288274666751825,52.682396614855286,52.95281444607344,139027
2022-10-07,52.90274122358493,52.99104687211401,52.90274122358493,52.90411173153225,13008
2022-10-08,53.129206624960084,53.129206624960084,52.89065461495943,52.970191067551355,122763
2022-10-09,52.10968492501443,52.26154495604173,52.0881579905486,52.12143053568168,128905
2022-10-10,52.04355779118967,52.04355779118967,51.866634657784466,51.91127405885509,34132
2022-10-11,51.672081974603465,51.92302851687555,51.59972228695178,51.77265487428808,180843
2022-10-12,52.59766474152003,53.07199887953403,52.59766474152003,52.70358737996085,30165
2022-10-13,52.79218777585151,53.0794526510274,52.77015568686977,52.96863420236638,30413
2022-10-14,52.867820724817385,53.244975680974086,52.793009480265425,52.96422075080355,91022
2022-10-15,54.02635476206113,54.603959459513675,53.844445328431725,54.19296783997044,167280
2022-10-16,53.78776902884032,53.78776902884032,53.288547284849486,53.7434842514921,87482
2022-10-17,53.645075082141595,53.82732968552302,53.32544420274296,53.43045928031137,10339
2022-10-18,52.03665951235736,52.30064619154588,51.88629182408197,51.99406911981127,118233
2022-10-19,53.18662807540475,53.61503545407283,53.18662807540475,53.232347345602726,149139
2022-10-20,53.98876960073942,54.43774114189445,53.88584805589678,54.00794848535646,87133
2022-10-21,54.64315219809324,54.98783849754064,54.61533684654941,54.75583566872704,103724
2022-10-22,55.54925828205853,55.64864588401171,55.09146860809886,55.30799246392883,185823
2022-10-23,55.45195874623037,55.56169558305534,55.35011970438541,55.39944945590837,182569
2022-10-24,55.660415602679336,56.05547177654423,55.25468308875077,55.57880870316904,108126
2022-10-25,55.30272160113202,55.64681396878893,54.999659749975805,55.369111899106315,176247
2022-10-26,54.92516730513224,55.2285265591702,54.92516730513224,55.200272227735184,45068
2022-10-27,55.11744961817312,55.30050782295682,55.0867114247725,55.24525415760064,18834
2022-10-28,56.32307796817072,56.53645377952058,56.277500413627216,56.51238862308189,134501
2022-10-29,57.0353426021647,57.0353426021647,56.77593814105075,56.98540601964797,104648
2022-10-30,56.95194700712363,57.086547981027955,56.61499654389071,56.93545731287134,54544
2022-10-31,56.38130702859839,56.45199019406632,56.38130702859839,56.44278203462153,55992
2022-11-01,55.842539387524354,56.35758515937725,55.68329266600057,55.907718097601034,76733
2022-11-02,57.53718520093545,57.755448733812074,57.161223135821636,57.26805795663918,93484
2022-11-03,57.53889456910628,57.7795514130076,57.48401006261445,57.70497115982484,145025
2022-11-04,57.707977568747246,58.02541454754866,57.707977568747246,57.76347083775122,22597
2022-11-05,57.424933711906824,57.518038073195655,57.41398680267205,57.46429829959872,56651
2022-11-06,56.5061241210366,56.753568824695236,56.5061241210366,56.516241366173034,78505
2022-11-07,56.386967623740055,56.47585155681033,56.302456926874406,56.459588321451506,166064
2022-11-08,57.29555681962017,57.42544436560716,56.157204195067116,57.20435328138268,87621
2022-11-09,57.164047435617356,57.320579435303735,56.84212324304046,56.868520363442634,77965
2022-11-10,56.372447634750856,56.98869919267328,56.137660644140155,56.675006119003356,10739
2022-11-11,56.484318702314546,56.657756476092175,56.418442592543556,56.48741043073097,188802
2022-11-12,56.58738114876415,56.756427654548794,56.26044381793308,56.58034733069739,100158
2022-11-13,55.23046556244612,55.2947720491224,55.16872268729829,55.24437589314684,155539
2022-11-14,55.01875217043319,55.76132485847359,54.94246160232475,55.0496533500942,179978
2022-11-15,54.29976182575129,54.55409763617234,54.29976182575129,54.3486423435395,33622
2022-11-16,55.13530986729728,55.13530986729728,55.03794598324769,55.074587829911835,21545
2022-11-17,54.365678310166786,54.86465197116861,54.29213879237876,54.441646885660866,16108
2022-11-18,54.893948193370086,54.993799405920285,54.754629052234314,54.91492282716482,189505
2022-11-19,56.185086151796455,56.25749866150876,55.92555935045656,56.18510531079338,81156
2022-11-20,55.939468280373184,56.31643096213187,55.58921567376509,55.92143435918946,102970
2022-11-21,55.414779415341634,55.81565338836247,55.414779415341634,55.419089156509074,22939
2022-11-22,55.7450624998911,56.08062559180077,55.31271245021928,55.57845287371954,50012
2022-11-23,55.57531432793722,55.584701887991415,55.50727621065114,55.57676134623062,52881
2022-11-24,54.78316581718235,54.814737446066026,54.734816356320074,54.7545739283508,194129
2022-11-25,55.12593676754768,55.58077434716666,55.08747752586766,55.13444729107696,150868
2022-11-26,56.695258176175024,57.077746949765334,56.695258176175024,56.82676555612479,99968
2022-11-27,56.46622956937359,57.37201787851909,56.37320832436648,56.607175873278116,120164
2022-11-28,56.367535131458446,56.63752599724148,56.367535131458446,56.435173991505685,93013
